x_pos, x_pwm, x_speed
2809, 52.75711, 4830.918
2810, 52.74121, 3236.246
2810, 52.72531, 3236.246
2810, 52.70941, 3236.246
2810, 52.69382, 3236.246
2811, 52.691704, 2450.9805
2811, 52.689587, 2450.9805
2811, 52.68747, 2450.9805
2812, 52.67157, 3236.246
2812, 52.65567, 3236.246
2812, 52.63977, 3236.246
2813, 52.62337, 3267.9739
2813, 52.606644, 3267.9739
2813, 52.58959, 3267.9739
2813, 52.572533, 3267.9739
2814, 52.57054, 2433.09
2814, 52.568626, 2433.09
2814, 52.566673, 2433.09
2815, 52.549946, 3267.9739
2815, 52.53289, 3267.9739
2815, 52.516163, 3267.9739
2815, 52.499435, 3267.9739
2816, 52.49755, 2421.3076
2816, 52.495705, 2421.3076
2816, 52.49386, 2421.3076
2817, 52.477367, 3246.7534
2817, 52.460876, 3246.7534
2817, 52.444386, 3246.7534
2818, 52.428444, 3225.8064
2818, 52.412193, 3225.8064
2818, 52.39625, 3225.8064
2819, 52.38062, 3225.8064
2819, 52.364986, 3225.8064
2819, 52.349045, 3225.8064
2820, 52.332832, 3236.246
2820, 52.316933, 3236.246
2820, 52.301033, 3236.246
2821, 52.284542, 3246.7534
2821, 52.26805, 3246.7534
2822, 52.25188, 3246.7534
2822, 52.23571, 3246.7534
2822, 52.219852, 3246.7534
2823, 52.13317, 4830.918
2823, 52.049793, 4830.918
2823, 51.96477, 4830.918
2824, 51.948322, 3257.3289
2824, 51.931873, 3257.3289
2824, 51.9151, 3257.3289
2825, 51.89893, 3246.7534
2825, 51.88276, 3246.7534
2825, 51.8669, 3246.7534
2826, 51.850452, 3257.3289
2826, 51.83368, 3257.3289
2826, 51.817554, 3257.3289
2827, 51.801342, 3236.246
2827, 51.785442, 3236.246
2827, 51.76923, 3236.246
2828, 51.75278, 3257.3289
2828, 51.736332, 3257.3289
2828, 51.71956, 3257.3289
2829, 51.70339, 3246.7534
2829, 51.687218, 3246.7534
2829, 51.670727, 3246.7534
2829, 51.654556, 3246.7534
2830, 51.65267, 2421.3076
2830, 51.650826, 2421.3076
2830, 51.64894, 2421.3076
2831, 51.63245, 3246.7534
2831, 51.61628, 3246.7534
2831, 51.60011, 3246.7534
2832, 51.58394, 3246.7534
2832, 51.56777, 3246.7534
2832, 51.551598, 3246.7534
2833, 51.53507, 3236.246
2833, 51.51917, 3236.246
2833, 51.50327, 3236.246
2833, 51.48768, 3236.246
2834, 51.485603, 2450.9805
2834, 51.483444, 2450.9805
2834, 51.481327, 2450.9805
2835, 51.465385, 3225.8064
2835, 51.449135, 3225.8064
2835, 51.433193, 3225.8064
2836, 51.417522, 3215.434
2836, 51.402153, 3215.434
2837, 51.317387, 4854.369
2837, 51.23262, 4854.369
2837, 51.14951, 4854.369
2838, 51.13306, 3257.3289
2838, 51.11661, 3257.3289
2838, 51.100163, 3257.3289
2839, 51.08367, 3246.7534
2839, 51.0675, 3246.7534
2839, 51.05133, 3246.7534
2840, 51.034603, 3267.9739
2840, 51.017548, 3267.9739
2840, 51.000492, 3267.9739
2841, 50.98424, 3225.8064
2841, 50.96861, 3225.8064
2841, 50.952976, 3225.8064
2842, 50.936764, 3236.246
2842, 50.920864, 3236.246
2842, 50.904964, 3236.246
2843, 50.888474, 3246.7534
2843, 50.871983, 3246.7534
2843, 50.85549, 3246.7534
2844, 50.83955, 3225.8064
2844, 50.823917, 3225.8064
2844, 50.807976, 3225.8064
2845, 50.791725, 3225.8064
2845, 50.775784, 3225.8064
2845, 50.759842, 3225.8064
2845, 50.7439, 3225.8064
2846, 50.742, 2427.1846
2846, 50.74014, 2427.1846
2846, 50.73824, 2427.1846
2847, 50.72151, 3267.9739
2847, 50.704784, 3267.9739
2847, 50.68773, 3267.9739
2847, 50.67133, 3267.9739
2848, 50.669376, 2433.09
2848, 50.667423, 2433.09
2848, 50.66547, 2433.09
2849, 50.649345, 3257.3289
2849, 50.632572, 3257.3289
2849, 50.6158, 3257.3289
2850, 50.59994, 3246.7534
2850, 50.58377, 3246.7534
2850, 50.5676, 3246.7534
2851, 50.55115, 3257.3289
2851, 50.535027, 3257.3289
2851, 50.518253, 3257.3289
2852, 50.50204, 3236.246
2852, 50.48645, 3236.246
2852, 50.47086, 3236.246
2853, 50.45418, 3278.6885
2853, 50.437172, 3278.6885
2853, 50.419827, 3278.6885
2854, 50.403614, 3236.246
2854, 50.388023, 3236.246
2854, 50.372124, 3236.246
2855, 50.355953, 3246.7534
2855, 50.339462, 3246.7534
2855, 50.32297, 3246.7534
2856, 50.30648, 3246.7534
2856, 50.29031, 3246.7534
2856, 50.27414, 3246.7534
2857, 50.25797, 3246.7534
2857, 50.2418, 3246.7534
2857, 50.22594, 3246.7534
2858, 50.208885, 3267.9739
2858, 50.19183, 3267.9739
2858, 50.175102, 3267.9739
2858, 50.158047, 3267.9739
2859, 50.15611, 2427.1846
2859, 50.15421, 2427.1846
2859, 50.15231, 2427.1846
2860, 50.13614, 3246.7534
2860, 50.11997, 3246.7534
2860, 50.103798, 3246.7534
2860, 50.087307, 3246.7534
2861, 50.08537, 2427.1846
2861, 50.08347, 2427.1846
2861, 50.08157, 2427.1846
2861, 50.07967, 2427.1846
2862, 50.07768, 2433.09
2862, 50.075764, 2433.09
2862, 50.07381, 2433.09
2863, 50.05741, 3267.9739
2863, 50.04101, 3267.9739
2863, 50.024284, 3267.9739
2863, 50.007557, 3267.9739
2864, 50.005527, 2433.09
2864, 50.003574, 2433.09
2864, 50.00166, 2433.09
2865, 49.98521, 3257.3289
2865, 49.96876, 3257.3289
2865, 49.952312, 3257.3289
2865, 49.93554, 3257.3289
2866, 49.933586, 2433.09
2866, 49.931633, 2433.09
2866, 49.92968, 2433.09
2867, 49.91323, 3257.3289
2867, 49.896782, 3257.3289
2867, 49.880333, 3257.3289
2868, 49.86412, 3236.246
2868, 49.84853, 3236.246
2868, 49.83294, 3236.246
2869, 49.81621, 3267.9739
2869, 49.799156, 3267.9739
2869, 49.7821, 3267.9739
2870, 49.766243, 3246.7534
2870, 49.749752, 3246.7534
2870, 49.73326, 3246.7534
2870, 49.71709, 3246.7534
2871, 49.715137, 2433.09
2871, 49.713223, 2433.09
2871, 49.71127, 2433.09
2872, 49.69482, 3257.3289
2872, 49.678696, 3257.3289
2872, 49.662247, 3257.3289
2872, 49.645798, 3257.3289
2873, 49.64386, 2427.1846
2873, 49.642, 2427.1846
2873, 49.640137, 2427.1846
2873, 49.6382, 2427.1846
2874, 49.636192, 2439.0244
2874, 49.634186, 2439.0244
2874, 49.63214, 2439.0244
2874, 49.630135, 2439.0244
2875, 49.62825, 2421.3076
2875, 49.626404, 2421.3076
2875, 49.624557, 2421.3076
2875, 49.622673, 2421.3076
2876, 49.620735, 2427.1846
2876, 49.618797, 2427.1846
2876, 49.61686, 2427.1846
2877, 49.60037, 3246.7534
2877, 49.584198, 3246.7534
2877, 49.568027, 3246.7534
2877, 49.551857, 3246.7534
2878, 49.54992, 2427.1846
2878, 49.54802, 2427.1846
2878, 49.54612, 2427.1846
2878, 49.54422, 2427.1846
2879, 49.542175, 2439.0244
2879, 49.54013, 2439.0244
2879, 49.538124, 2439.0244
2879, 49.53608, 2439.0244
2880, 49.53414, 2427.1846
2880, 49.53224, 2427.1846
2880, 49.530342, 2427.1846
2881, 49.51385, 3246.7534
2881, 49.497993, 3246.7534
2881, 49.481503, 3246.7534
2882, 49.46556, 3225.8064
2882, 49.44993, 3225.8064
2882, 49.434296, 3225.8064
2882, 49.418663, 3225.8064
2883, 49.416725, 2427.1846
2883, 49.414825, 2427.1846
2883, 49.412926, 2427.1846
2884, 49.396984, 3225.8064
2884, 49.381042, 3225.8064
2884, 49.3651, 3225.8064
2884, 49.349773, 3225.8064
2885, 49.347836, 2427.1846
2885, 49.345898, 2427.1846
2885, 49.34396, 2427.1846
2885, 49.34206, 2427.1846
2886, 49.340122, 2427.1846
2886, 49.338184, 2427.1846
2886, 49.336246, 2427.1846
2886, 49.33431, 2427.1846
2887, 49.332462, 2421.3076
2887, 49.330616, 2421.3076
2887, 49.32873, 2421.3076
2887, 49.326885, 2421.3076
2887, 49.32504, 2421.3076
2888, 49.325073, 1941.7474
2888, 49.325108, 1941.7474
2888, 49.32514, 1941.7474
2888, 49.325176, 1941.7474
2889, 49.32324, 2427.1846
2889, 49.32134, 2427.1846
2889, 49.31944, 2427.1846
2889, 49.31754, 2427.1846
2890, 49.315533, 2439.0244
2890, 49.313488, 2439.0244
2890, 49.311443, 2439.0244
2890, 49.3094, 2439.0244
2891, 49.307434, 2439.0244
2891, 49.307465, 1945.5253
2891, 49.307495, 1945.5253
2891, 49.307526, 1945.5253
2892, 49.291313, 3236.246
2892, 49.275414, 3236.246
2892, 49.2592, 3236.246
2892, 49.24361, 3236.246
2893, 49.241604, 2439.0244
2893, 49.23956, 2439.0244
2893, 49.237553, 2439.0244
2893, 49.235508, 2439.0244
2894, 49.233624, 2421.3076
2894, 49.231777, 2421.3076
2894, 49.22993, 2421.3076
2895, 49.21403, 3236.246
2895, 49.19844, 3236.246
2895, 49.18285, 3236.246
2895, 49.16726, 3236.246
2896, 49.165085, 2457.0024
2896, 49.16287, 2457.0024
2896, 49.160694, 2457.0024
2896, 49.158478, 2457.0024
2897, 49.15654, 2427.1846
2897, 49.15464, 2427.1846
2897, 49.15274, 2427.1846
2897, 49.15084, 2427.1846
2898, 49.148796, 2439.0244
2898, 49.14675, 2439.0244
2898, 49.144787, 2439.0244
2898, 49.142742, 2439.0244
2898, 49.140697, 2439.0244
2899, 49.14073, 1941.7474
2899, 49.140766, 1941.7474
2899, 49.1408, 1941.7474
2899, 49.140835, 1941.7474
2899, 49.14087, 1941.7474
2900, 49.140892, 1953.125
2900, 49.140915, 1953.125
2900, 49.140938, 1953.125
2900, 49.14096, 1953.125
2901, 49.138954, 2439.0244
2901, 49.13691, 2439.0244
2901, 49.134903, 2439.0244
2901, 49.13286, 2439.0244
2902, 49.13092, 2427.1846
2902, 49.12902, 2427.1846
2902, 49.12712, 2427.1846
2902, 49.12522, 2427.1846
2903, 49.123177, 2439.0244
2903, 49.12113, 2439.0244
2903, 49.119125, 2439.0244
2903, 49.11708, 2439.0244
2904, 49.115143, 2427.1846
2904, 49.113205, 2427.1846
2904, 49.111305, 2427.1846
2905, 49.095364, 3225.8064
2905, 49.07973, 3225.8064
2905, 49.0641, 3225.8064
2905, 49.04877, 3225.8064
2906, 49.046818, 2433.09
2906, 49.044865, 2433.09
2906, 49.04291, 2433.09
2907, 49.026787, 3257.3289
2907, 49.010338, 3257.3289
2907, 48.993565, 3257.3289
2907, 48.97679, 3257.3289
2908, 48.97489, 2427.1846
2908, 48.972992, 2427.1846
2908, 48.971054, 2427.1846
2909, 48.95484, 3236.246
2909, 48.938942, 3236.246
2909, 48.92273, 3236.246
2909, 48.90683, 3236.246
2909, 48.89093, 3236.246
2910, 48.89095, 1956.9471
2910, 48.89097, 1956.9471
2910, 48.890987, 1956.9471
2910, 48.891006, 1956.9471
2911, 48.889122, 2421.3076
2911, 48.887276, 2421.3076
2911, 48.88543, 2421.3076
2911, 48.883583, 2421.3076
2911, 48.8817, 2421.3076
2912, 48.88173, 1945.5253
2912, 48.88176, 1945.5253
2912, 48.88179, 1945.5253
2912, 48.88182, 1945.5253
2913, 48.87972, 2444.9878
2913, 48.87766, 2444.9878
2913, 48.8756, 2444.9878
2913, 48.873577, 2444.9878
2913, 48.871475, 2444.9878
2914, 48.871506, 1945.5253
2914, 48.871536, 1945.5253
2914, 48.871567, 1945.5253
2914, 48.871597, 1945.5253
2915, 48.869625, 2427.1846
2915, 48.867687, 2427.1846
2915, 48.86575, 2427.1846
2915, 48.86385, 2427.1846
2916, 48.861897, 2433.09
2916, 48.859943, 2433.09
2916, 48.85799, 2433.09
2917, 48.856075, 2433.09
2917, 48.85407, 2439.0244
2917, 48.852062, 2439.0244
2917, 48.850018, 2439.0244
2918, 48.834076, 3225.8064
2918, 48.818134, 3225.8064
2918, 48.802193, 3225.8064
2918, 48.78625, 3225.8064
2919, 48.78442, 2415.459
2919, 48.782623, 2415.459
2919, 48.780827, 2415.459
2920, 48.764053, 3257.3289
2920, 48.74728, 3257.3289
2920, 48.731155, 3257.3289
2920, 48.714382, 3257.3289
2921, 48.712482, 2427.1846
2921, 48.710545, 2427.1846
2921, 48.708607, 2427.1846
2921, 48.70667, 2427.1846
2922, 48.70477, 2427.1846
2922, 48.70287, 2427.1846
2922, 48.70097, 2427.1846
2922, 48.69911, 2427.1846
2922, 48.69721, 2427.1846
2923, 48.697235, 1949.3177
2923, 48.69726, 1949.3177
2923, 48.69729, 1949.3177
2923, 48.697315, 1949.3177
2924, 48.695324, 2433.09
2924, 48.69337, 2433.09
2924, 48.691456, 2433.09
2924, 48.689503, 2433.09
2924, 48.68755, 2433.09
2925, 48.68757, 1956.9471
2925, 48.687588, 1956.9471
2925, 48.687607, 1956.9471
2925, 48.687626, 1956.9471
2926, 48.68574, 2421.3076
2926, 48.683895, 2421.3076
2926, 48.68201, 2421.3076
2926, 48.680164, 2421.3076
2926, 48.678318, 2421.3076
2927, 48.678352, 1941.7474
2927, 48.678387, 1941.7474
2927, 48.67842, 1941.7474
2927, 48.678455, 1941.7474
2928, 48.676517, 2427.1846
2928, 48.674618, 2427.1846
2928, 48.67268, 2427.1846
2929, 48.65674, 3225.8064
2929, 48.641106, 3225.8064
2929, 48.625164, 3225.8064
2929, 48.60953, 3225.8064
2930, 48.607594, 2427.1846
2930, 48.605656, 2427.1846
2930, 48.603718, 2427.1846
2930, 48.60178, 2427.1846
2931, 48.59988, 2427.1846
2931, 48.59802, 2427.1846
2931, 48.59612, 2427.1846
2931, 48.59422, 2427.1846
2932, 48.592213, 2439.0244
2932, 48.590168, 2439.0244
2932, 48.588123, 2439.0244
2932, 48.58608, 2439.0244
2933, 48.58414, 2427.1846
2933, 48.58224, 2427.1846
2933, 48.58034, 2427.1846
2933, 48.57844, 2427.1846
2934, 48.576435, 2439.0244
2934, 48.57439, 2439.0244
2934, 48.572426, 2439.0244
2934, 48.57038, 2439.0244
2934, 48.568375, 2439.0244
2935, 48.56841, 1941.7474
2935, 48.568443, 1941.7474
2935, 48.568478, 1941.7474
2935, 48.568512, 1941.7474
2935, 48.568546, 1941.7474
2936, 48.568577, 1945.5253
2936, 48.568607, 1945.5253
2936, 48.568638, 1945.5253
2936, 48.56867, 1945.5253
2937, 48.566822, 2421.3076
2937, 48.564938, 2421.3076
2937, 48.563053, 2421.3076
2937, 48.56117, 2421.3076
2937, 48.559322, 2421.3076
2938, 48.559364, 1937.9846
2938, 48.559406, 1937.9846
2938, 48.55945, 1937.9846
2938, 48.559486, 1937.9846
2939, 48.55755, 2427.1846
2939, 48.55565, 2427.1846
2939, 48.55375, 2427.1846
2939, 48.55185, 2427.1846
2940, 48.549843, 2439.0244
2940, 48.5478, 2439.0244
2940, 48.54579, 2439.0244
2940, 48.543785, 2439.0244
2941, 48.541794, 2433.09
2941, 48.539803, 2433.09
2941, 48.53785, 2433.09
2941, 48.535934, 2433.09
2942, 48.533833, 2444.9878
2942, 48.53173, 2444.9878
2942, 48.52963, 2444.9878
2942, 48.52757, 2444.9878
2943, 48.525616, 2433.09
2943, 48.523663, 2433.09
2943, 48.52167, 2433.09
2943, 48.519756, 2433.09
2944, 48.517696, 2444.9878
2944, 48.515594, 2444.9878
2944, 48.513493, 2444.9878
2944, 48.511433, 2444.9878
2945, 48.50955, 2421.3076
2945, 48.5077, 2421.3076
2945, 48.50589, 2421.3076
2945, 48.504044, 2421.3076
2945, 48.50216, 2421.3076
2946, 48.502186, 1949.3177
2946, 48.502213, 1949.3177
2946, 48.50224, 1949.3177
2946, 48.502266, 1949.3177
2946, 48.502293, 1949.3177
2947, 48.502335, 1937.9846
2947, 48.502377, 1937.9846
2947, 48.502415, 1937.9846
2947, 48.502453, 1937.9846
2947, 48.50249, 1937.9846
2948, 48.502525, 1941.7474
2948, 48.50256, 1941.7474
2948, 48.502594, 1941.7474
2948, 48.50263, 1941.7474
2948, 48.502663, 1941.7474
2949, 48.502693, 1945.5253
2949, 48.502724, 1945.5253
2949, 48.502754, 1945.5253
2949, 48.502785, 1945.5253
2949, 48.502815, 1945.5253
2950, 48.50286, 1934.2361
2950, 48.502907, 1934.2361
2950, 48.502953, 1934.2361
2950, 48.503, 1934.2361
2951, 48.501034, 2439.0244
2951, 48.499027, 2439.0244
2951, 48.496983, 2439.0244
2951, 48.494976, 2439.0244
2952, 48.49309, 2421.3076
2952, 48.491245, 2421.3076
2952, 48.48936, 2421.3076
2952, 48.487514, 2421.3076
2953, 48.485542, 2427.1846
2953, 48.483604, 2427.1846
2953, 48.481705, 2427.1846
2953, 48.479767, 2427.1846
2954, 48.477882, 2421.3076
2954, 48.475998, 2421.3076
2954, 48.474113, 2421.3076
2954, 48.472267, 2421.3076
2954, 48.470383, 2421.3076
2955, 48.470425, 1937.9846
2955, 48.470467, 1937.9846
2955, 48.470505, 1937.9846
2955, 48.470547, 1937.9846
2955, 48.470585, 1937.9846
2956, 48.47062, 1941.7474
2956, 48.470654, 1941.7474
2956, 48.470688, 1941.7474
2956, 48.470722, 1941.7474
2956, 48.470757, 1941.7474
2957, 48.470787, 1945.5253
2957, 48.470818, 1945.5253
2957, 48.470848, 1945.5253
2957, 48.47088, 1945.5253
2957, 48.47091, 1945.5253
2957, 48.47094, 1945.5253
2958, 48.472416, 1623.3767
2958, 48.47392, 1623.3767
2958, 48.475365, 1623.3767
2958, 48.47684, 1623.3767
2958, 48.478287, 1623.3767
2958, 48.479763, 1623.3767
2959, 48.48129, 1620.7456
2959, 48.482784, 1620.7456
2959, 48.48431, 1620.7456
2959, 48.485806, 1620.7456
2959, 48.4873, 1620.7456
2960, 48.487324, 1953.125
2960, 48.487347, 1953.125
2960, 48.48737, 1953.125
2960, 48.487392, 1953.125
2960, 48.487415, 1953.125
2961, 48.487442, 1949.3177
2961, 48.48747, 1949.3177
2961, 48.487495, 1949.3177
2961, 48.487522, 1949.3177
2962, 48.485638, 2421.3076
2962, 48.483753, 2421.3076
2962, 48.48187, 2421.3076
2962, 48.480022, 2421.3076
2962, 48.478138, 2421.3076
2963, 48.47818, 1937.9846
2963, 48.478218, 1937.9846
2963, 48.478256, 1937.9846
2963, 48.478294, 1937.9846
2963, 48.478333, 1937.9846
2964, 48.478363, 1945.5253
2964, 48.478394, 1945.5253
2964, 48.478424, 1945.5253
2964, 48.478455, 1945.5253
2964, 48.478485, 1945.5253
2965, 48.478527, 1937.9846
2965, 48.478565, 1937.9846
2965, 48.478607, 1937.9846
2965, 48.47865, 1937.9846
2965, 48.478687, 1937.9846
2965, 48.478725, 1937.9846
2965, 48.478764, 1937.9846
2966, 48.48275, 1386.9625
2966, 48.48666, 1386.9625
2966, 48.490494, 1386.9625
2966, 48.494404, 1386.9625
2966, 48.498314, 1386.9625
2966, 48.502224, 1386.9625
2967, 48.50375, 1620.7456
2967, 48.50522, 1620.7456
2967, 48.506714, 1620.7456
2967, 48.50821, 1620.7456
2967, 48.509705, 1620.7456
2967, 48.5112, 1620.7456
2967, 48.51267, 1620.7456
2968, 48.516582, 1392.7577
2968, 48.52042, 1392.7577
2968, 48.524258, 1392.7577
2968, 48.52817, 1392.7577
2968, 48.53201, 1392.7577
2969, 48.532036, 1949.3177
2969, 48.532063, 1949.3177
2969, 48.53209, 1949.3177
2969, 48.532116, 1949.3177
2969, 48.532143, 1949.3177
2969, 48.53217, 1949.3177
2970, 48.533688, 1618.123
2970, 48.535206, 1618.123
2970, 48.536724, 1618.123
2970, 48.538242, 1618.123
2970, 48.53976, 1618.123
2971, 48.539787, 1949.3177
2971, 48.539814, 1949.3177
2971, 48.53984, 1949.3177
2971, 48.539867, 1949.3177
2971, 48.539894, 1949.3177
2972, 48.539936, 1937.9846
2972, 48.539974, 1937.9846
2972, 48.540012, 1937.9846
2972, 48.540054, 1937.9846
2972, 48.540092, 1937.9846
2972, 48.54013, 1937.9846
2973, 48.541626, 1620.7456
2973, 48.54312, 1620.7456
2973, 48.544617, 1620.7456
2973, 48.546143, 1620.7456
2973, 48.54767, 1620.7456
2973, 48.549164, 1620.7456
2973, 48.55066, 1620.7456
2974, 48.55452, 1390.8206
2974, 48.55838, 1390.8206
2974, 48.56224, 1390.8206
2974, 48.5661, 1390.8206
2974, 48.569885, 1390.8206
2974, 48.573746, 1390.8206
2974, 48.577606, 1390.8206
2974, 48.581543, 1390.8206
2975, 48.58803, 1218.0267
2975, 48.594395, 1218.0267
2975, 48.600758, 1218.0267
2975, 48.607246, 1218.0267
2975, 48.613735, 1218.0267
2975, 48.6201, 1218.0267
2975, 48.626335, 1218.0267
2975, 48.632698, 1218.0267
2976, 48.639084, 1216.545
2976, 48.645596, 1216.545
2976, 48.65198, 1216.545
2976, 48.658367, 1216.545
2976, 48.664753, 1216.545
2976, 48.671265, 1216.545
2977, 48.67279, 1620.7456
2977, 48.674286, 1620.7456
2977, 48.67581, 1620.7456
2977, 48.677307, 1620.7456
2977, 48.678802, 1620.7456
2977, 48.68033, 1620.7456
2978, 48.681805, 1623.3767
2978, 48.683308, 1623.3767
2978, 48.68481, 1623.3767
2978, 48.686287, 1623.3767
2978, 48.687763, 1623.3767
2979, 48.687798, 1941.7474
2979, 48.68783, 1941.7474
2979, 48.687866, 1941.7474
2979, 48.6879, 1941.7474
2979, 48.687935, 1941.7474
2979, 48.68797, 1941.7474
2979, 48.688004, 1941.7474
2980, 48.691917, 1392.7577
2980, 48.69583, 1392.7577
2980, 48.69967, 1392.7577
2980, 48.703506, 1392.7577
2980, 48.707344, 1392.7577
2980, 48.71118, 1392.7577
2980, 48.71502, 1392.7577
2981, 48.718857, 1392.7577
2981, 48.72277, 1392.7577
2981, 48.726532, 1392.7577
2981, 48.730446, 1392.7577
2981, 48.73436, 1392.7577
2981, 48.738197, 1392.7577
2981, 48.74211, 1392.7577
2981, 48.745872, 1392.7577
2981, 48.74971, 1392.7577
2981, 48.75347, 1392.7577
2982, 48.76443, 973.70984
2982, 48.775604, 973.70984
2982, 48.786777, 973.70984
2982, 48.79795, 973.70984
2982, 48.80891, 973.70984
2982, 48.81987, 973.70984
2982, 48.83083, 973.70984
2982, 48.842003, 973.70984
2983, 48.848766, 1209.1898
2983, 48.855274, 1209.1898
2983, 48.861782, 1209.1898
2983, 48.86829, 1209.1898
2983, 48.874798, 1209.1898
2983, 48.88143, 1209.1898
2983, 48.88794, 1209.1898
2984, 48.8918, 1390.8206
2984, 48.895584, 1390.8206
2984, 48.899445, 1390.8206
2984, 48.90338, 1390.8206
2984, 48.90724, 1390.8206
2985, 48.90727, 1949.3177
2985, 48.907295, 1949.3177
2985, 48.907322, 1949.3177
2985, 48.90735, 1949.3177
2985, 48.907375, 1949.3177
2985, 48.907402, 1949.3177
2985, 48.90743, 1949.3177
2986, 48.911316, 1388.8889
2986, 48.91528, 1388.8889
2986, 48.919167, 1388.8889
2986, 48.92313, 1388.8889
2986, 48.92694, 1388.8889
2986, 48.93083, 1388.8889
2986, 48.934715, 1388.8889
2987, 48.93863, 1392.7577
2987, 48.942467, 1392.7577
2987, 48.946304, 1392.7577
2987, 48.95014, 1392.7577
2987, 48.953903, 1392.7577
2987, 48.957817, 1392.7577
2987, 48.96173, 1392.7577
2987, 48.965492, 1392.7577
2987, 48.969406, 1392.7577
2988, 48.978386, 1079.9136
2988, 48.987366, 1079.9136
2988, 48.996346, 1079.9136
2988, 49.005325, 1079.9136
2988, 49.014133, 1079.9136
2988, 49.023113, 1079.9136
2988, 49.032093, 1079.9136
2988, 49.041073, 1079.9136
2988, 49.050053, 1079.9136
2989, 49.0591, 1076.4263
2989, 49.067802, 1076.4263
2989, 49.07685, 1076.4263
2989, 49.085552, 1076.4263
2989, 49.094425, 1076.4263
2989, 49.1033, 1076.4263
2989, 49.112, 1076.4263
2989, 49.1207, 1076.4263
2990, 49.12699, 1222.4939
2990, 49.13328, 1222.4939
2990, 49.13945, 1222.4939
2990, 49.14574, 1222.4939
2990, 49.15203, 1222.4939
2990, 49.15832, 1222.4939
2991, 49.159756, 1628.6644
2991, 49.161217, 1628.6644
2991, 49.162678, 1628.6644
2991, 49.16414, 1628.6644
2991, 49.165546, 1628.6644
2992, 49.16558, 1941.7474
2992, 49.165615, 1941.7474
2992, 49.16565, 1941.7474
2992, 49.165684, 1941.7474
2992, 49.165718, 1941.7474
2992, 49.165752, 1941.7474
2993, 49.16728, 1620.7456
2993, 49.168774, 1620.7456
2993, 49.17027, 1620.7456
2993, 49.171764, 1620.7456
2993, 49.17329, 1620.7456
2993, 49.174786, 1620.7456
2993, 49.17628, 1620.7456
2994, 49.18012, 1392.7577
2994, 49.183956, 1392.7577
2994, 49.187794, 1392.7577
2994, 49.19163, 1392.7577
2994, 49.19547, 1392.7577
2994, 49.19923, 1392.7577
2994, 49.203068, 1392.7577
2994, 49.20698, 1392.7577
2994, 49.210743, 1392.7577
2995, 49.2197, 1081.081
2995, 49.228313, 1081.081
2995, 49.2371, 1081.081
2995, 49.245712, 1081.081
2995, 49.254498, 1081.081
2995, 49.263283, 1081.081
2995, 49.272068, 1081.081
2995, 49.280853, 1081.081
2996, 49.287167, 1221.0012
2996, 49.29348, 1221.0012
2996, 49.29967, 1221.0012
2996, 49.305984, 1221.0012
2996, 49.312424, 1221.0012
2996, 49.318863, 1221.0012
2997, 49.32039, 1620.7456
2997, 49.321884, 1620.7456
2997, 49.32338, 1620.7456
2997, 49.324875, 1620.7456
2997, 49.3264, 1620.7456
2997, 49.32787, 1620.7456
2998, 49.329323, 1626.0162
2998, 49.330807, 1626.0162
2998, 49.33229, 1626.0162
2998, 49.333744, 1626.0162
2998, 49.335197, 1626.0162
2999, 49.335228, 1945.5253
2999, 49.33526, 1945.5253
2999, 49.33529, 1945.5253
2999, 49.33532, 1945.5253
2999, 49.33535, 1945.5253
3000, 49.335373, 1953.125
3000, 49.335396, 1953.125
3000, 49.33542, 1953.125
3000, 49.33544, 1953.125
3000, 49.335464, 1953.125
3001, 49.335487, 1953.125
3001, 49.33699, 1623.3767
3001, 49.338467, 1623.3767
3001, 49.33997, 1623.3767
3001, 49.341415, 1623.3767
3001, 49.34289, 1623.3767
3001, 49.344368, 1623.3767
3002, 49.34587, 1623.3767
3002, 49.347347, 1623.3767
3002, 49.34885, 1623.3767
3002, 49.350296, 1623.3767
3002, 49.351772, 1623.3767
3002, 49.35325, 1623.3767
3002, 49.354725, 1623.3767
3002, 49.356228, 1623.3767
3003, 49.36274, 1216.545
3003, 49.369125, 1216.545
3003, 49.37551, 1216.545
3003, 49.38177, 1216.545
3003, 49.38803, 1216.545
3003, 49.39429, 1216.545
3003, 49.40055, 1216.545
3004, 49.404312, 1398.6014
3004, 49.40815, 1398.6014
3004, 49.41191, 1398.6014
3004, 49.415672, 1398.6014
3004, 49.41951, 1398.6014
3005, 49.419544, 1941.7474
3005, 49.41958, 1941.7474
3005, 49.419613, 1941.7474
3005, 49.419647, 1941.7474
3005, 49.41968, 1941.7474
3005, 49.419716, 1941.7474
3006, 49.42124, 1620.7456
3006, 49.42271, 1620.7456
3006, 49.42418, 1620.7456
3006, 49.425648, 1620.7456
3007, 49.423603, 2439.0244
3007, 49.421597, 2439.0244
3007, 49.41955, 2439.0244
3007, 49.417545, 2439.0244
3007, 49.41554, 2439.0244
3008, 49.415573, 1941.7474
3008, 49.415607, 1941.7474
3008, 49.41564, 1941.7474
3008, 49.415676, 1941.7474
3009, 49.413685, 2433.09
3009, 49.41173, 2433.09
3009, 49.40978, 2433.09
3009, 49.407864, 2433.09
3009, 49.40591, 2433.09
3009, 49.403996, 2433.09
3010, 49.40541, 1631.3213
3010, 49.406796, 1631.3213
3010, 49.40821, 1631.3213
3010, 49.409626, 1631.3213
